DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
10-Jun-2025,EQ,"244.25","245.00","242.59","242.80","244.94","244.68","244.11","345.00","205.00",7659657,"1,86,97,82,320.11",69453
09-Jun-2025,EQ,"241.78","244.12","240.50","240.06","243.20","242.80","242.67","345.00","205.00",7719525,"1,87,32,94,413.83",95568
06-Jun-2025,EQ,"237.79","240.47","237.51","237.77","240.08","240.06","239.20","345.00","205.00",5985346,"1,43,16,76,795.21",97720
05-Jun-2025,EQ,"238.05","239.62","236.22","238.05","238.20","237.77","237.70","345.00","205.00",8941808,"2,12,54,70,515.81",88113
04-Jun-2025,EQ,"238.00","238.50","235.50","237.27","237.58","238.05","237.13","345.00","205.00",6733580,"1,59,67,18,321.43",91950
03-Jun-2025,EQ,"240.50","241.05","236.60","238.31","237.25","237.27","238.11","345.00","205.00",9515918,"2,26,58,52,870.51",91713
02-Jun-2025,EQ,"239.00","240.09","237.66","239.40","238.04","238.31","238.47","345.00","205.00",6278145,"1,49,71,58,105.50",72412
30-May-2025,EQ,"243.04","245.19","238.89","243.04","239.20","239.40","240.55","345.00","205.00",10108840,"2,43,17,26,489.61",69599
29-May-2025,EQ,"243.60","244.60","241.35","242.67","244.45","243.04","242.65","345.00","205.00",12938112,"3,13,93,96,717.13",111667
28-May-2025,EQ,"244.64","245.34","241.30","244.54","243.09","242.67","242.62","345.00","205.00",7385958,"1,79,20,13,702.59",67140
27-May-2025,EQ,"246.85","246.85","242.92","245.94","244.60","244.54","244.38","345.00","205.00",9712093,"2,37,34,63,288.04",87108
26-May-2025,EQ,"245.30","247.13","244.81","244.24","245.85","245.94","246.11","345.00","205.00",7159571,"1,76,20,63,023.99",65524
23-May-2025,EQ,"242.50","244.68","240.15","241.67","244.22","244.24","243.28","345.00","205.00",8725218,"2,12,26,53,231.15",67650
22-May-2025,EQ,"248.68","250.48","239.61","248.68","242.10","241.67","243.26","345.00","205.00",18502235,"4,50,07,64,143.06",177563
21-May-2025,EQ,"251.50","251.95","247.76","249.26","248.99","248.68","249.29","345.00","205.00",7158307,"1,78,45,08,651.20",68648
20-May-2025,EQ,"246.79","252.70","246.79","246.58","249.05","249.26","250.24","345.00","205.00",13183059,"3,29,88,70,473.91",116172
19-May-2025,EQ,"248.00","249.45","244.91","247.27","246.50","246.58","246.75","345.00","205.00",8043270,"1,98,47,16,368.07",89042
16-May-2025,EQ,"247.06","249.39","246.20","247.61","247.20","247.27","247.60","345.00","205.00",8030229,"1,98,83,00,451.34",94905
15-May-2025,EQ,"244.95","248.92","242.30","246.01","246.98","247.61","245.88","345.00","205.00",16812750,"4,13,39,78,297.16",132867
14-May-2025,EQ,"241.16","246.90","241.16","241.16","246.04","246.01","245.21","345.00","205.00",8234859,"2,01,92,40,083.08",91451
13-May-2025,EQ,"244.15","245.29","240.29","244.02","241.00","241.16","242.06","345.00","205.00",9336026,"2,25,98,46,287.58",137918
12-May-2025,EQ,"239.00","244.60","238.11","234.96","244.00","244.02","242.85","345.00","205.00",11374237,"2,76,22,38,440.15",119839
09-May-2025,EQ,"229.10","235.30","228.45","233.22","234.50","234.96","233.61","345.00","205.00",11184507,"2,61,27,95,445.71",131657
08-May-2025,EQ,"237.66","239.34","231.40","238.67","231.45","233.22","234.47","345.00","205.00",15026122,"3,52,32,12,943.64",121501
07-May-2025,EQ,"232.30","240.09","232.07","237.00","238.67","238.67","237.77","345.00","205.00",16689539,"3,96,82,31,072.14",131865
06-May-2025,EQ,"241.13","242.99","236.00","239.20","237.01","237.00","238.66","345.00","205.00",11350559,"2,70,89,30,304.30",78866
05-May-2025,EQ,"240.00","241.15","234.50","243.42","239.88","239.20","238.79","345.00","205.00",20086323,"4,79,63,56,233.02",154224
02-May-2025,EQ,"241.00","246.27","239.00","244.45","242.85","243.42","242.62","345.00","205.00",12347590,"2,99,57,85,941.45",102014
30-Apr-2025,EQ,"245.50","247.44","242.22","245.68","243.42","244.45","244.51","345.00","205.00",9822483,"2,40,16,91,046.33",86524
29-Apr-2025,EQ,"251.24","252.10","245.10","250.60","245.65","245.68","247.97","345.00","205.00",8030552,"1,99,13,04,817.72",98409
28-Apr-2025,EQ,"246.00","251.95","244.38","246.33","250.50","250.60","249.96","345.00","205.00",7669983,"1,91,72,12,794.95",64903
25-Apr-2025,EQ,"249.00","250.68","244.40","249.37","246.00","246.33","246.50","345.00","205.00",15616265,"3,84,93,83,324.03",105930
24-Apr-2025,EQ,"250.00","251.37","248.00","252.17","249.69","249.37","249.50","345.00","205.00",6538518,"1,63,13,39,744.30",79370
23-Apr-2025,EQ,"248.74","252.75","244.92","247.78","252.10","252.17","248.88","345.00","205.00",16555874,"4,12,04,13,595.66",96623
22-Apr-2025,EQ,"248.97","250.60","247.26","249.78","248.00","247.78","248.83","345.00","205.00",9896443,"2,46,25,14,544.32",79384
21-Apr-2025,EQ,"244.01","250.55","241.75","243.49","249.00","249.78","248.28","345.00","205.00",11698653,"2,90,45,16,479.41",102967
17-Apr-2025,EQ,"241.00","244.61","239.26","241.22","243.78","243.49","242.70","345.00","205.00",12891813,"3,12,88,73,167.93",109628
