DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
04-Feb-2026,EQ,"167.00","173.70","166.32","167.58","172.62","172.78","172.13","174.50","110.72",28164545,"4,84,80,28,877.28",136902
03-Feb-2026,EQ,"168.50","168.69","164.40","164.61","167.09","167.58","166.65","174.50","110.72",14585846,"2,43,07,91,153.17",75156
02-Feb-2026,EQ,"160.50","165.40","159.05","159.69","164.74","164.61","162.19","174.50","110.72",14590517,"2,36,64,25,108.48",86687
01-Feb-2026,EQ,"162.52","162.94","157.56","163.24","159.61","159.69","160.27","174.50","110.72",7234854,"1,15,95,35,805.82",45615
30-Jan-2026,EQ,"163.00","163.82","160.83","163.09","162.80","163.24","162.76","174.50","110.72",11627532,"1,89,24,81,758.68",71804
29-Jan-2026,EQ,"162.72","164.65","161.77","162.85","163.11","163.09","163.35","174.50","110.72",16100725,"2,63,00,15,571.34",69589
28-Jan-2026,EQ,"159.00","164.00","158.54","158.90","162.90","162.85","162.20","174.50","110.72",15795631,"2,56,20,22,512.25",91487
27-Jan-2026,EQ,"156.70","159.90","155.64","156.03","159.64","158.90","157.89","174.50","110.72",11148012,"1,76,01,16,041.27",72320
23-Jan-2026,EQ,"159.09","160.40","155.61","159.05","156.30","156.03","157.56","174.50","110.72",9542103,"1,50,34,73,161.12",93370
22-Jan-2026,EQ,"159.80","161.95","158.06","158.82","158.81","159.05","159.77","174.50","110.72",8809678,"1,40,74,81,632.65",55539
21-Jan-2026,EQ,"158.43","160.44","156.61","158.43","158.86","158.82","158.72","174.50","110.72",11797545,"1,87,25,01,220.23",79745
20-Jan-2026,EQ,"160.90","161.35","158.00","160.90","158.40","158.43","159.04","174.50","110.72",10243937,"1,62,91,54,817.23",69411
19-Jan-2026,EQ,"161.00","162.25","159.34","161.32","160.40","160.90","160.64","174.50","110.72",8651736,"1,38,98,52,209.32",67330
16-Jan-2026,EQ,"160.00","162.15","159.85","159.16","161.01","161.32","161.23","174.50","110.72",15011308,"2,42,02,19,666.14",118585
14-Jan-2026,EQ,"157.00","159.59","156.09","157.40","159.28","159.16","158.48","174.50","110.72",10309941,"1,63,39,27,807.63",77494
13-Jan-2026,EQ,"158.70","159.40","155.75","158.24","157.22","157.40","157.42","174.50","110.72",7763679,"1,22,21,22,457.63",59410
12-Jan-2026,EQ,"157.00","158.61","154.77","157.61","158.45","158.24","156.61","174.50","110.72",6011542,"94,14,83,330.19",49882
09-Jan-2026,EQ,"155.20","158.42","155.11","156.37","157.50","157.61","157.37","174.50","110.72",10896400,"1,71,48,02,864.07",57085
08-Jan-2026,EQ,"162.67","162.70","155.80","162.67","156.24","156.37","158.31","174.50","110.72",13567688,"2,14,78,66,035.50",101764
